2019年9月7日,"
“抗中、撑香港、护台湾”纽约游行前夕 美国会议员表态支持
","一个以争取台湾加入联合国(UN For Taiwan)为主题的大规模游行预订星期六(9月7日)在纽约举行，两位美国国会议员在发给组织者的公开信中表示，他们将持续与台湾站在一起，支持台湾维护民主自由与对人权的承诺... 美国民主党籍联邦参议员本·卡丁(Ben Cardin, D-MD)和共和党籍联邦众议员斯蒂夫·夏伯特(Steve Chabot, R-OH)在游行... ", 锺辰芳
2019年9月6日,"
焦点对话：七十周年国庆逼近，习近平大谈“斗争”有深意？
","强调千万不要忘记阶级斗争，而且把1956年中共八大上强调的国内主要矛盾——主要是先进的生产关系跟落后的生产力之间的矛盾——讲成是两个阶级、两条道路（的斗争），所谓的无产阶级和资产... 刘梦熊：反修例运动同时牵动两岸关系和中美关系，港澳台事务的重要性随之提升
刘梦熊表示，最近香港的反修例运动确实成了一场“完美政治风暴”，目前历时已3个多月... ", 宁馨
2019年9月6日,"
专家：未来5至10年或是台海冲突引爆点
",如果是国民党的总统候选人、高雄市长韩国瑜当选，葛莱仪认为，台海两岸关系至少将有几年获得改善，但是台湾人民对于与中国过度接近的担忧，很可能会限制韩国瑜启动两岸政治协商，或采取其他可能引发内部争议而在政治上削弱他的作为... , 锺辰芳
2019年9月5日,"
台湾外交部长表示美台关系处于最好状态
",台湾外交部长吴钊燮在接受美国之音采访时表示，台湾与美国的关系和以往一样好... 数十架F16战斗机很快会前往台湾，这是几十年来最大的一笔美国对台军售... 这表明，即使没有正式外交关系，台湾和美国之间的关系也在日益密切... 吴钊燮说：“我同意大多数的评估，即台湾与美国的关系非常好，可能比以往任何时候都好... 台湾执政党 - 民进党立法委员王定宇说，他支持台湾政府改善与美国的关系... , 加洛
2019年9月4日,"
蔡英文排除为香港抗议者寻求庇护而修订难民法之可能性
",但是该草案的主要对象是外国人和无国籍人，大陆人和香港人来台申请政治庇护，则按《两岸人民关系条例》，《香港澳门关系条例》来处理... 台湾行政院发言人谷辣斯9月4日表示，台湾现有的有关法律和法规，包括《两岸人民关系条例》，《香港澳门关系条例》，足以因应遭到政治压迫、来台寻求协助的香港人... , 杨明
2019年9月4日,"
台湾外交部长：支持香港争取民主
",台湾外交部长吳釗燮最近接受美国之音专访，谈香港议题和持续升温的美台关系... 而在美台关系上，吳釗燮说，目前可说处于有史以来的最佳状态，台湾总统蔡英文过境美国得到很好的接待是一个指标... 另一个指标是军售... 吳釗燮说，台湾最近几年和美国在国际事务上的密切合作，提升了美台关系... 吳釗燮期望美台关系未来能有更多进展，经济上，希望和美国签署双边投资协定或双边贸易协定，加强美台经贸关系... , 许湘筠
2019年9月3日,"
黄之锋等香港反对派人物赴台寻求台湾对反“送中”支持
",香港众志秘书长黄之锋、香港民主派立法会议员朱凯迪和香港学联前副秘书长岑敖晖9月3日抵达台湾，与包括执政党民进党在内的台湾各主要政党接触，希望台湾各界全力支持香港的“反送中运动... 黄之锋等香港反对派人物赴台寻求台湾对“反送中... 8月31日，中国大陆海协会副会长孙亚夫在两岸关系天府论坛开幕式致辞时说，民进党及其当局策动和支持香港暴乱，并利用香港混乱局面攻击“一国两制... , 林枫
2019年9月2日,"
台湾所罗门邦交生变与香港局势有关？
",路透社报道台湾邦交国所罗门群岛正在... 路透社的报道说，在所罗门议会中担任外交关系委员会主席的反对党议员彼得·凯尼洛里（Peter Kenilorea）对路透社表示： “当前政府和行政部门有一定的想法要改变（与台湾的）外交关系... 8月31日，中国大陆海协会副会长孙亚夫在两岸关系天府论坛开幕式致辞时说，民进党及其当局策动和支持香港暴乱，并利用香港混乱局面攻击“一国两制... , 林枫
2019年9月2日,"
所罗门群岛最早将在本周决定是否同中国建交
",在所罗门议会中担任外交关系委员会主席的反对党议员彼得·凯尼洛里（Peter Kenilorea）对路透社表示：“当前政府和行政部门有一定的想法要改变（与台湾的）外交关系... 在任何与海峡两岸的关系转换之前，工作组的建议需要得到审查和批准，公众也可以提出自己的意见... 吴钊燮还说：“我丝毫不怀疑，台湾同所罗门群岛的关系将继续下去... , 美国之音
2019年9月1日,"
海峡论谈：香港反送中下一步 成立海外“临时政府”？
",截至9月1日为止，香港反送中运动已经有将近一千人遭到逮捕，警方... 台湾跟美国的信赖关系好不容易建立，但如果这个时候走太前面反而会让香港的局面更乱，台湾也是考虑到如何对香港最有利才做的举措... 台湾现在亲共的人很多，很多香港人希望到台湾定居移民，因为香港的情况很恶劣，这个是事实，可是在政治上来说，作为一个政府，台湾必须要关心香港，因为这个牵动两岸关系，跟台湾利益相关... , 樊冬宁
2019年8月31日,"
台湾呼吁北京与港府慎重处理香港危机
",然而，台北对香港示威者的支持进一步加剧了两岸关系的紧张... 所以，一方面我们要顾到台港未来关系发展，另一方面我们也要考虑到，会不会在台湾进行大选期间，因为这件事情处理不当而影响到我们自己国内的政治生态，更远一点就是影响到选完以后的两岸关系发展... 当然民间很多团体可能与绿营民进党有关系，但是我不认为那是民进党指使他们去支持这个事情，因为民进党也必须很谨慎地处理这个问题, 林枫
2019年8月31日,"
美国军机周四台海再飞行 蔡英文强调本土国防建设
",媒体广泛报道，星期四（8月29日）美国空军一架MC-130J 特种作战多功能运输机，沿着高度敏感的台湾海峡中线进行了“罕见飞行”，期间南部巴士海峡地区还有美国RC-135W“铆接”系列侦察机在活动... 有分析认为，这架电子侦察机是在搜集美军机飞行过程中，大陆解放军雷达的动态反应及其位置... 台湾自由时报说，美军在海湾海峡最新的飞行活动还包括一架B-52远程轰炸机，并说... , 美国之音
2019年8月31日,"
薄瑞光：习近平治下，北京积极推进统一
",前美国在台协会主席薄瑞光(Raymond... 两个月后，中国全国人大常委会委员、海峡两岸关系协会会长张志军表示，台湾问题“必将随着民族复兴而终结”，习近平的对台讲话“昭示了祖国必然统一的历史大势和历史定论... 其次是台湾要加强自身国防力量，从而给北京武统起到震慑作用，而一旦震慑失败后，美国会依据《台湾关系法》保护台湾的安全，保障台湾的社会和经济体系不受侵犯... , 林枫
2019年8月27日,"
专家：美中贸易谈判不会破裂，但在美国大选前也别想解决
","一些专家表示，尽管美中两国贸易战最近升温，贸易... 华盛顿战略与国际研究中心的莱因施（William Reinsch）在史汀生中心举行的“川习会后美中贸易关系走向”研讨会上发言（2017年4月10日... 现在不需要胜利
莱因施指出，美中之间近期诸如相互加税等贸易关系的紧张将会一直持续到2020年美国总统大选之前... 博坦斯基指出，“我们看到太平洋两岸都在深挖战壕... ", 美国之音
2019年8月23日,"
解放军可摧毁美军设施？特朗普：美国军力全球最强 中国“将付出他们不会想付的代价""
",一个这个星期发布的报告说，中国军力快速发展已足以削弱美国在西太平洋军事优势，一旦冲突发生，“几个小时”就可能使美国及其盟友的军事设施无法使用... 对此，美国总统特朗普说，这不会让他晚上睡不着觉，因为美国拥有全球最强大的军力，中国“将付出他们不会想付的代价... 星期二(8月20日)，特朗普总统在白宫与罗马尼亚总统举行会谈前答复记者关于这份报告的提问时做出上述表示... , 锺辰芳
2019年8月22日,"
北京警告将制裁 美台商会称华盛顿不理中国宣示的“红线”
",行政院院长苏贞昌星期三在其脸书上贴文说，这是“美台关系最佳时刻”，F-16战机的军购案也是“27年以来重大的外交成果”，他已经在当天中午和蔡英文总统开会，行政院将针对这批军购案编列... 2003年开始争取购买新一代战机，历经三任政府后却一直未能得到美方的正面答复，如今美台关系加温，互信更高，美方终于同意售台66架F-16V(BLK70型)战机，这将大幅提升台湾空防... , 锺辰芳
2019年8月22日,"
台湾财政部：台湾是美中贸易战第三大受惠国
",台湾财政部星期三（8月21日）说，受美中贸易战的影响，台湾是继墨西哥、越南之后从美中贸易战中受益最多的国家... 台湾财政部的统计显示，2019年上半年，美国从中国进口与去年同期相比下降2.56个百分点，但从墨西哥、越南和台湾的进口则分别增加0.82，0.61和0.35个百分点... 美国2018年7月6日对340亿美元输美中国产品加征25%的关税（清单1... 受加征关税的影响... , 杨明
2019年8月21日,"
蔡英文：台湾不挑衅中国 但坚定捍卫国家主权
",台湾总统蔡英文8月21日星期三表示，面对中国，台湾不挑衅，但坚定捍卫... 蔡英文说，她上任以来致力于维持两岸的现状，“面对中国，台湾不挑衅，但是我们也坚定捍卫国家的主权跟人民的权利... 中国对台湾的文攻武吓被蔡英文政府认为是在单方面改变海峡两岸的现状... 蔡英文说，中国在国际上打压台湾的作为，并不利于两岸关系的良性发展，片面破坏台海现状的做法，也严重影响印太区域的和平与稳定... , 杨明
2019年8月21日,"
美正式宣布批准对台重大军售 蓬佩奥称售台战机与美中历史关系“深度一致”
",郦英杰在AIT脸书官网上贴文中，介绍他到台湾南部左营海军基地参访“美国军售来台的两栖突击车与驱逐舰”，还说美国依据《台湾关系法》售台防卫性武器，但“美台安全合作不止这些... 为纪念台湾关系法立法40周年，美台双方在整个2019年都有一连串活动，美国在台协会的庆祝活动每个月都有特定主题，8月份的主题即是美台“安全合作”，郦英杰在社媒上贴出访问军事基地的... , 锺辰芳
2019年8月19日,"
特朗普拍板准售F16 强调台湾使用要“负责”
",美国总统特朗普星期日（8月18日）亲口证实，他已经批准向台湾出售价值80亿美元的F-16V战斗机... 特朗普强调，相信台湾方面会“负责任”地使用这些战机... 特朗普说，他已经批准了这笔对台军售，这项包括66架F-16战斗机的军售案还有待美国国会参议院的通过... 特朗普强调这笔军售的给美国带来的经济... 他说，在中国试图扩大在地区威权势力之际，美国加强与台湾的战略伙伴关系至为重要... , 美国之音
2019年8月17日,"
美售台F-16V战机将引来中国报复？ 学者：北京手段有限
",出于必要，中国还是必须做出谴责的表态，一方面是对美国和台湾表达中方对美国售台武器的不满，另一方面也是对自己人民表示，中国政府“强烈反对台湾增加军备造成两岸之间的冲突，破坏两岸的和平... 强烈反应的军售案，时间点是否与美中贸易谈判进展不顺有关，华盛顿智库史汀生中心亚洲项目共同主任孙韵告诉美国之音，这个军售案推动的时机看来是与更广泛的美中关系有关而不是台湾内部的情况... , 锺辰芳
2019年8月17日,"
美两党议员赞赏特朗普政府推进售台F-16V战机 北京称将有强烈反应
",在美中贸易战和香港反送中情势不断升温的时刻，特朗普政府据报已经为售台80亿美元的F-16V战机军售案开绿灯... 卢比奥说：“在中国政府和共产党寻求将它的专制势力扩大到地区的时刻，至为重要的是美国通过常态和一致性的支持，持续强化我们与民主伙伴台湾的战略关系... 我们知道，继上个月我们在纽约与蔡英文总统会面之后，这个军售案将凸显我们与台湾深远及恒久的伙伴关系... , 锺辰芳
2019年8月15日,"
台湾跨党派市议员及公民团体呼吁政府下架红色媒体
","台湾跨党派市议员及公民团体召开记者会，要求主管机关下架红色媒体，不要让台湾成为下一个一国两制的受害者... 中国打手
社民党台北市议员苗博雅表示，人民不只要有知的权利，而且是要有知道正确信息的权利... 她说：“不只是长期坚持民主的朋友站出来告诉大家旺中集团的真面目，甚至连他们蓝营的自己人郭台铭都已经非常明白的在媒体面前说出旺中集团就是国台办的打手... ", 张永泰
2019年8月15日,"
台湾国防预算大幅上涨
",台湾行政院8月15日星期四通过2020年度政府预算，其中台湾国防预算上升到3580亿新台币，约合114亿美元，比2019年的预算增加约5亿5千8百万美元... 行政院长苏贞昌星期四说，2020年度政府总预算案的规模总体上较上一年度增加约5个百分点，其中主要增加的施政面向包括加强公共建设投资，照顾弱势群体及强化国防等，而这些预算的增加，都是为了让人民安居乐业、保卫... , 美国之音
2019年8月13日,"
学者：北京处理香港危机的手法为蔡英文“助选”
",的‘习五条’让小英‘捡到枪’，支持度增加了10到15%，接着就是香港的‘反送中’，又让她‘捡到炮’，所以即使她内政表现不好，所以因为中国的关系，无形中让她的支持度维持在30%左右... 的一份民调显示，自6月香港爆发“反送中运动”以来，有高达75.8%的台湾人认为，“一国两制”在香港是失败的，还有74.4%的台湾人不支持在北京提出的“一国两制”框架下让两岸走向统一... , 林枫
2019年8月13日,"
学者称中国运用国家机制裂解香港社会 对台影响引关注
",的国民党和第三势力的台北市长柯文哲，这是因为在中研院多年来以“中国效应”为主题的民调中，今年的结果已经发生重大转变，台湾选民对国家安全比两岸交流所带来的经济利益看得比以往更为重要... 克洛普西说，北京“发出的信息非常清楚”，自治的中国人政治实体即使没有军力和独立的外交关系，它们都是中国大陆政权恐惧的来源，对北京的极权统治者来说，都必须将它们吸纳到今日的中国版图中... , 锺辰芳
2019年8月12日,"
UN机构再删贴文 台湾两度抗议UN机构将台湾标示为中国一省
",台湾外交部星期一（8月12日）从台湾驻纽约代表处得到证实，联合国从其推特账户中删除了引发台湾强烈抗议的图表... 图表中，台湾被标注为中国的一个省... 台湾外交部表示，在我们于8月11日第二次抗议之后，这张图表终于被联合国从其推特账户中删除... 台湾外交部星期一肯定了联合国听取了台湾与国际社会反对意见，不过，对联合国不以正确名称称呼台湾，而是以直接删文的做法表示遗憾... , 美国之音
2019年8月12日,"
香港抗争情势持续升级 台湾朝野政党关切并提出呼吁
",香港民众抗争的情势持续升级，台湾执政党民进党呼吁港府及北京当局不应漠视人民争取自由的权利，在野党国民党也呼吁港府及抗议民众... 不过，英国“经济学人”杂志警告，如果解放军出兵香港，将危及中国的繁荣稳定，并重创中国与国际社会的关系... 这份新闻稿还说，国民党主张一中各表的九二共识，反对台独，不接受一国两制，也呼吁在九二共识，一中各表的坚定基础上，维持两岸关系和平稳定发展... , 张永泰
2019年8月12日,"
“反送中”冲突升级 蔡英文：定将捍卫台湾民主自由
",针对香港“反送中运动”引发的警民冲突在8月11日夜激烈升级，台湾总统蔡英文表示，对香港局势感到担忧，这更加坚定了台湾捍卫自由民主价值的决心... 蔡英文8月12日上午在总统府接见英国“高阶智库访团”致辞时谈到香港局势... 她表示，香港8月11日的警民冲突非常严重，让全世界支持民主自由的人都非常忧虑... 蔡英文说，台湾曾走过艰辛的民主化道路，因此非常关切香港民主自由的发展... , 林枫
2019年8月11日,"
海峡论谈：美国退出《中导条约》 台湾的机会与风险？
",美国正式退出冷战时期美苏签署的《中程导弹条约》，并宣布将在亚洲部署新型陆基中程导弹，北京扬言采取反制措施，台湾是不是可能的部署点... 印太地缘政治震荡下，美台安全合作深化，台湾的机会与风险有多大... 《海峡论谈》邀请香港军事评论员马鼎盛与《亚太防务杂志... 照美日同盟这么紧密的关系，如果美国真的要求这样的部署，日本是有可能会答应... 如果两岸关系全面倒退，台湾到底能否承受得起代价... , 樊冬宁
2019年8月10日,"
美退役将领：若香港发生血腥镇压美须发动国际制裁并加大对台湾支持
",香港“反送中”行动历经几个月未见停歇，香港政府和北京的态度也越来越强硬，许多人担忧北京可能采取强势干预行动，一名美国退役将领认为，为避免对台湾发生负面影响，类似1989年天安门事件的流血事件应不致重演，但美国必须注意香港局势对台湾的影响，一旦发生血腥军事镇压，华盛顿应立即动员国际社会施加制裁，并加大各方面对台湾的支持... 香港反“逃犯条例”修法的抗争情势不仅全球... , 锺辰芳
2019年8月9日,"
美中摩擦下台海风险增 专家吁美台""类同盟""合作
",在美中贸易战的紧张中，特朗普政府是否在与中国的竞争上有明确的策略引起关注，尤其近来香港、台湾情势都使北京可能军事干预的风险增加，专家呼吁华盛顿在对台政策上做出重要改革，与台湾进行... 近来香港“反送中”行动和台海两岸情势的发展却引发观察人士的担忧，一些人认为，北京当局对香港反对修改逃犯条例抗争人士的严厉警告，以及对台湾2020年总统大选前所施加的政治压力，显示... , 锺辰芳
2019年8月8日,"
台湾“云峰”导弹或启动量产 中国北方目标在射程内
",台湾媒体报道，台湾已启动研发多年、未来... 云峰导弹“在亲大陆与亲台湾的分析人士中都极具争议性”，前者批评这个导弹的攻击性质，后者则认为云峰对台湾的防御姿态及中国先进空防能力并不适当，而且还可能对台湾与美国的关系造成负面影响... 云峰导弹在马英九总统任内完成测评，但当时据称因美国的压力及台海两岸关系缓和等因素，云峰导弹的量产计划没有得到批准，导弹项目也停留在研发阶段... , 锺辰芳
2019年8月7日,"
民调：逾7成台湾民众认为一国两制在香港是失败的
",由台湾独派大老辜宽敏成立的“台湾制宪基金会”星期三公布民调指出，自6月香港爆发反送中运动以来，有高达75.8%的台湾民众认为，中国1997年起在香港实施的一国两制是失败的；不支持以一国两制让台湾与中国走向统一的民众比例... 星期三公布的这项“最新制宪，两岸关系与2020总统大选”的最新民调还显示，如果两岸不能维持现状，有67.8%的民众支持台湾“独立成一个国家... , 赵婉成
2019年8月7日,"
中国下令抵制台北金马奖 两岸关系更加紧张
",中国国家电影局星期三（8月7日）宣布... 中共国台办副主任龙明彪周三参加福建海青节活动时回答记者有关询问时说，这是因为两岸情势，因为台湾的政治生态关系和民进党蔡英文政府而暂停参加金马奖... 联合报周三报道说，中国的政治学者时殷弘指出，台湾2020总统大选临近，大陆禁止的不是交流本身，而是要让选民清楚知道，如果蔡英文连任，两岸关系会进入更糟糕的状况，台湾处境会更加艰难... , 赵婉成
2019年8月7日,"
美高官确认与台政军对话承诺 专家指美对台战略更清晰
",美国国务院政治军事局助理... 对台政策的更加清晰，必然对东亚地区的防卫和外交产生影响，“最重要的是，它将改变台海两岸关于军事攻台效果如何的估算”，而随着中国更为强大，美国对印太地区的注意与更加提高，“战略模糊”也在日渐衰落，美国的战略改变对地区所有国家也会产生影响，“那些希望与美国有更密切战略关系的国家将会支持此一政策，不过其他国家将对可能被卷入地区冲突感到担忧, 锺辰芳
2019年8月6日,"
中国大陆暂停赴台个人游试点的三个原因
",中国大陆上周决定暂停大陆居民赴台个人游试点，这给本已紧张的两岸关系带来了新的经济压力... 大陆居民赴台个人游试点工作于2011年启动，中国文化和旅游部称，此次暂停大陆旅客赴台个人游试点是鉴于“当前两岸关系... 蔡英文的竞争对手是高雄市长韩国瑜，他支持与中国大陆展开对话，加强经贸和投资关系... 两岸关系正逐渐成为总统竞选的一个核心议题，每天都有媒体报道... , 詹宁斯
2019年8月6日,"
蓬佩奥访南太 专家吁强化与台湾、以色列及太平洋岛国关系
",转移外交承认，对这些拒绝外交转向的国家“一方面承诺贷款及投资方案，另一方面却威胁经济孤立”，虽然一些国家坚守与台湾的关系，但其他像是所罗门群岛，却在辩论是否应该改变与台湾的外交关系... 中国是否有计划与所罗门群岛建交，中国外交部发言人陆慷5月中曾在一个记者会上说，不仅是所罗门，中国也愿意同世界上所有其他国家在一个中国原则及符合国际关系基本准则的基础上发展友好关系, 锺辰芳
2019年8月5日,"
因应北京将旅游武器化 台湾力争更多国际游客
",在台湾2020年大选即将来临之际，北京取消中国大陆47个城市的所谓台湾自由行旅游试点，卡断台湾的大批中国大陆游客客源... 为了因应北京再度将旅游业武器化，台湾政府表示将... 7月31日，中国文化和旅游部突然发布通告宣布：“鉴于当前两岸关系”，决定自2019年8月1日起暂停47个城市大陆居民赴台个人游试点... 许多观察家认为，北京政府所谓的“鉴于当前两岸关系”指的就是这种情况... , 美国之音
2019年8月5日,"
民进党秘书长罗文嘉：台湾首要任务是抗中保台而非正名修宪
",台湾执政的民进党秘书长罗文嘉在一次公开活动中表示，台湾正面临切实的被中国“吃掉”的危险，未来几年的首要任务是抗拒被中国并吞的威胁，以及保卫台湾目前所享有的自由和民主的价值和生活方式... 他说，现阶段台湾推动正名制宪恐会加剧社会分裂，从而使台湾陷入内外交困的境地... 罗文嘉是8月2日与知名中国异议作家、独立知识分子余杰对谈“台湾该如何走出党国、军国下的‘民国’框架”时... , 林枫
